1542755682870, 86.0344, -90.036
1542755682871, 86.0344, -90.036
1542755682871, 86.0344, -90.036
1542755682872, 86.0344, -90.036
1542755682873, 86.0344, -90.036
1542755682873, 86.0344, -90.036
1542755682874, 86.0344, -90.036
1542755682875, 86.0344, -90.036
1542755682875, 86.0344, -90.036
1542755682875, 86.0344, -90.036
1542755682876, 86.0344, -90.036
1542755682876, 86.0344, -90.036
1542755682877, 86.0344, -90.036
1542755682878, 86.0344, -90.036
1542755682878, 86.0344, -90.036
1542755682878, 86.0344, -90.036
1542755682879, 86.0344, -90.036
1542755682879, 86.0344, -90.036
1542755682880, 86.0344, -90.036
1542755682880, 86.0344, -90.036
1542755682881, 86.0344, -90.036
1542755682881, 86.0344, -90.036
1542755682882, 86.0344, -90.036
1542755682882, 86.0344, -90.036
1542755682883, 86.0344, -90.036
1542755682883, 86.0344, -90.036
1542755682883, 86.0344, -90.036
1542755682884, 86.0344, -90.036
1542755682884, 86.0344, -90.036
1542755682885, 86.0344, -90.036
1542755682885, 86.0344, -90.036
1542755682886, 86.0344, -90.036
1542755682886, 86.0344, -90.036
1542755682887, 86.0344, -90.036
1542755682887, 86.0344, -90.036
1542755682888, 86.0344, -90.036
1542755682889, 86.0344, -90.036
1542755682889, 86.0344, -90.036
1542755682890, 86.0344, -90.036
1542755682891, 86.0344, -90.036
1542755682892, 86.0344, -90.036
1542755682892, 86.0344, -90.036
1542755682892, 86.0344, -90.036
1542755682893, 86.0344, -90.036
1542755682893, 86.0344, -90.036
1542755682894, 86.0344, -90.036
1542755682894, 86.0344, -90.036
1542755682894, 86.0344, -90.036
1542755682895, 86.0344, -90.036
1542755682895, 86.0344, -90.036
1542755682896, 86.0344, -90.036
1542755682897, 86.0344, -90.036
1542755682897, 86.0344, -90.036
1542755682898, 86.0344, -90.036
1542755682898, 86.0344, -90.036
1542755682899, 86.0344, -90.036
1542755682899, 80.032, -90.036
1542755682900, 80.032, -90.036
1542755682901, 80.032, -90.036
1542755682901, 80.032, -90.036
1542755682902, 80.032, -90.036
1542755682902, 80.032, -90.036
1542755682903, 80.032, -90.036
1542755682903, 80.032, -86.0344
1542755682904, 80.032, -86.0344
1542755682905, 80.032, -86.0344
1542755682906, 80.032, -86.0344
1542755682906, 80.032, -86.0344
1542755682907, 80.032, -86.0344
1542755682907, 80.032, -86.0344
1542755682908, 80.032, -86.0344
1542755682908, 80.032, -86.0344
1542755682909, 80.032, -86.0344
1542755682909, 80.032, -86.0344
1542755682910, 80.032, -86.0344
1542755682910, 80.032, -86.0344
1542755682911, 80.032, -86.0344
1542755682912, 80.032, -86.0344
1542755682912, 80.032, -86.0344
1542755682913, 80.032, -86.0344
1542755682914, 80.032, -86.0344
1542755682915, 80.032, -86.0344
1542755682916, 80.032, -86.0344
1542755682917, 80.032, -86.0344
1542755682918, 80.032, -86.0344
1542755682918, 80.032, -86.0344
1542755682919, 92.0368, -86.0344
1542755682920, 92.0368, -86.0344
1542755682921, 92.0368, -86.0344
1542755682922, 92.0368, -86.0344
1542755682922, 92.0368, -86.0344
1542755682923, 92.0368, -100.04
1542755682924, 92.0368, -100.04
1542755682925, 92.0368, -100.04
1542755682925, 92.0368, -100.04
1542755682926, 92.0368, -100.04
1542755682927, 92.0368, -100.04
1542755682928, 92.0368, -100.04
1542755682929, 92.0368, -100.04
1542755682930, 92.0368, -100.04
1542755682930, 92.0368, -100.04
1542755682931, 92.0368, -100.04
1542755682932, 92.0368, -100.04
1542755682933, 92.0368, -100.04
1542755682933, 92.0368, -100.04
1542755682934, 92.0368, -100.04
1542755682934, 92.0368, -100.04
1542755682935, 92.0368, -100.04
1542755682936, 92.0368, -100.04
1542755682937, 92.0368, -100.04
1542755682938, 92.0368, -100.04
1542755682938, 92.0368, -100.04
1542755682939, 82.0328, -100.04
1542755682940, 82.0328, -100.04
1542755682940, 82.0328, -100.04
1542755682941, 82.0328, -100.04
1542755682942, 82.0328, -100.04
1542755682943, 82.0328, -100.04
1542755682943, 82.0328, -90.036
1542755682944, 82.0328, -90.036
1542755682945, 82.0328, -90.036
1542755682947, 82.0328, -90.036
1542755682948, 82.0328, -90.036
1542755682949, 82.0328, -90.036
1542755682950, 82.0328, -90.036
1542755682950, 82.0328, -90.036
1542755682951, 82.0328, -90.036
1542755682952, 82.0328, -90.036
1542755682953, 82.0328, -90.036
1542755682954, 82.0328, -90.036
1542755682955, 82.0328, -90.036
1542755682955, 82.0328, -90.036
1542755682956, 82.0328, -90.036
1542755682957, 82.0328, -90.036
1542755682957, 82.0328, -90.036
1542755682958, 82.0328, -90.036
1542755682959, 80.032, -90.036
1542755682960, 80.032, -90.036
1542755682961, 80.032, -90.036
1542755682962, 80.032, -90.036
1542755682963, 80.032, -90.036
1542755682964, 80.032, -86.0344
1542755682965, 80.032, -86.0344
1542755682966, 80.032, -86.0344
1542755682966, 80.032, -86.0344
1542755682967, 80.032, -86.0344
1542755682968, 80.032, -86.0344
1542755682969, 80.032, -86.0344
1542755682969, 80.032, -86.0344
