1542754898380, 0, 0
1542754898381, 0, 0
1542754898381, 0, 0
1542754898382, 0, 0
1542754898382, 0, 0
1542754898382, 0, 0
1542754898383, 0, 0
1542754898383, 0, 0
1542754898384, 0, 0
1542754898384, 0, 0
1542754898385, 0, 0
1542754898385, 0, 0
1542754898386, 0, 0
1542754898387, 0, 0
1542754898388, 0, 0
1542754898389, 0, 0
1542754898389, 0, 0
1542754898390, 0, 0
1542754898390, 0, 0
1542754898390, 0, 0
1542754898390, 0, 0
1542754898391, 0, 0
1542754898391, 0, 0
1542754898392, 0, 0
1542754898392, 0, 0
1542754898392, 0, 0
1542754898393, 0, 0
1542754898393, 0, 0
1542754898393, 0, 0
1542754898394, 0, 0
1542754898394, 0, 0
1542754898394, 0, 0
1542754898395, 0, 0
1542754898396, 0, 0
1542754898396, 0, 0
1542754898397, 0, 0
1542754898397, 0, 0
1542754898397, 0, 0
1542754898398, 0, 0
1542754898398, 0, 0
1542754898398, 0, 0
1542754898399, 0, 0
1542754898400, 0, 0
1542754898400, 0, 0
1542754898401, 0, 0
1542754898401, 0, 0
1542754898401, 0, 0
1542754898402, 0, 0
1542754898402, 0, 0
1542754898403, 0, 0
1542754898403, 0, 0
1542754898404, 0, 0
1542754898404, 0, 0
1542754898405, 0, 0
1542754898405, 0, 0
1542754898406, 0, 0
1542754898406, 0, 0
1542754898406, 0, 0
1542754898407, 0, 0
1542754898407, 0, 0
1542754898407, 0, 0
1542754898408, 0, 0
1542754898408, 0, 0
1542754898409, 0, 0
1542754898409, 0, 0
1542754898410, 0, 0
1542754898410, 0, 0
1542754898410, 0, 0
1542754898411, 0, 0
1542754898411, 0, 0
1542754898412, 0, 0
1542754898412, 0, 0
1542754898413, 0, 0
1542754898413, 0, 0
1542754898414, 0, 0
1542754898414, 0, 0
1542754898414, 0, 0
1542754898415, 0, 0
1542754898415, 0, 0
1542754898415, 0, 0
1542754898416, 0, 0
1542754898416, 0, 0
1542754898417, 0, 0
1542754898417, 0, 0
1542754898417, 0, 0
1542754898417, 0, 0
1542754898418, 0, 0
1542754898418, 0, 0
1542754898419, 0, 0
1542754898419, 0, 0
1542754898420, 0, 0
1542754898420, 0, 0
1542754898421, 0, 0
1542754898421, 0, 0
1542754898422, 0, 0
1542754898422, 0, 0
1542754898422, 0, 0
1542754898422, 0, 0
1542754898423, 0, 0
1542754898423, 0, 0
1542754898424, 0, 0
1542754898424, 0, 0
1542754898424, 0, 0
1542754898424, 0, 0
1542754898425, 0, 0
1542754898425, 0, 0
1542754898426, 0, 0
1542754898426, 0, 0
1542754898426, 0, 0
1542754898427, 0, 0
1542754898427, 0, 0
1542754898428, 0, 0
1542754898429, 0, 0
1542754898430, 0, 0
1542754898430, 0, 0
1542754898431, 0, 0
1542754898431, 0, 0
1542754898431, 0, 0
1542754898431, 0, 0
1542754898432, 0, 0
1542754898432, 2.0008, 0
1542754898433, 2.0008, 0
1542754898433, 2.0008, 0
1542754898433, 2.0008, 0
1542754898434, 2.0008, 0
1542754898434, 2.0008, 0
1542754898434, 2.0008, 0
1542754898435, 2.0008, 0
1542754898435, 2.0008, 0
1542754898436, 2.0008, 0
1542754898436, 2.0008, 0
1542754898437, 2.0008, 0
1542754898437, 2.0008, 0
1542754898437, 2.0008, 0
1542754898438, 2.0008, 0
1542754898438, 2.0008, 0
1542754898438, 2.0008, 0
1542754898439, 2.0008, 0
1542754898439, 2.0008, 0
1542754898440, 2.0008, 0
1542754898440, 2.0008, 0
1542754898441, 2.0008, 0
1542754898441, 2.0008, 0
1542754898441, 2.0008, 0
1542754898441, 2.0008, 0
