1542754898655, 0, -0.188679
1542754898703, 0, -0.188679
1542754898751, 0, -0.188679
1542754898799, 0, -0.188679
1542754898847, 0, -0.188679
1542754898895, 0, -0.188679
1542754898943, 0, -0.188679
1542754898991, 0, -0.188679
1542754899039, 0, -0.188679
1542754899087, 0, -0.188679
1542754899135, 0, -0.188679
1542754899183, 0, -0.188679
1542754899231, 0, -0.188679
1542754899279, 0, -0.188679
1542754899327, 0, -0.188679
1542754899375, 0, -0.188679
1542754899423, 0, -0.188679
1542754899471, 0, -0.188679
1542754899519, 0, -0.188679
1542754899567, 0, -0.188679
1542754899615, 0, -0.188679
1542754899663, 0, -0.188679
1542754899791, 0, -0.188679
1542754899903, -99.434, -0.188679
1542754899951, -99.434, 78.6792
1542754899999, -99.434, 78.6792
1542754900047, -99.434, 78.6792
1542754900095, -99.434, 78.6792
1542754900143, -99.434, 78.6792
1542754900191, -99.434, 78.6792
1542754900239, -99.434, 78.6792
1542754900287, -99.434, 78.6792
1542754900335, -99.434, 78.6792
1542754900383, -99.434, 78.6792
1542754900431, -99.434, 78.6792
1542754900479, -99.434, 78.6792
1542754900527, -99.434, 78.6792
1542754900574, -99.434, 78.6792
1542754900622, -99.434, 78.6792
1542754900670, -99.434, 78.6792
1542754900718, -99.434, 78.6792
1542754900766, -99.434, 78.6792
1542754900814, -99.434, 78.6792
1542754900862, -99.434, 78.6792
1542754900910, -99.434, 78.6792
1542754900958, -99.434, 78.6792
1542754901006, -99.434, 78.6792
1542754901102, -99.434, 78.6792
1542754901214, -99.434, 78.6792
1542754901262, -99.434, 79.2453
1542754901310, -99.434, 79.2453
1542754901358, -99.434, 79.2453
1542754901406, -99.434, 79.2453
1542754901454, -99.434, 79.2453
1542754901502, -99.434, 79.2453
1542754901550, -99.434, 79.2453
1542754901598, -99.434, 79.2453
1542754901646, -99.434, 79.2453
1542754901694, -99.434, 79.2453
1542754901742, -99.434, 79.2453
1542754901790, -99.434, 79.2453
1542754901838, -99.434, 79.2453
1542754901886, -99.434, 79.2453
1542754901934, -99.434, 79.2453
1542754901982, -99.434, 79.2453
1542754902030, -99.434, 79.2453
1542754902078, -99.434, 79.2453
1542754902126, -99.434, 79.2453
1542754902174, -99.434, 79.2453
1542754902222, -99.434, 79.2453
1542754902270, -99.434, 79.2453
1542754902318, -99.434, 79.2453
1542754902414, -99.434, 79.2453
1542754902526, -100.755, 79.2453
1542754902574, -100.755, 79.6226
