1542755016264, 79.6226, -100.943
1542755016296, 79.6226, -100.943
1542755016328, 79.6226, -100.943
1542755016360, 79.6226, -100.943
1542755016535, 79.6226, -100.943
1542755016567, 79.2453, -100.755
1542755016599, 79.2453, -100.755
1542755016631, 79.2453, -100.755
1542755016663, 79.2453, -100.755
1542755016695, 79.2453, -100.755
1542755016727, 79.2453, -100.755
1542755016759, 79.2453, -100.755
1542755016791, 79.2453, -100.755
1542755016823, 79.2453, -100.755
1542755016855, 79.2453, -100.755
1542755016887, 79.2453, -100.755
1542755016919, 79.2453, -100.755
1542755016951, 79.2453, -100.755
1542755016983, 79.2453, -100.755
1542755017015, 79.2453, -100.755
1542755017047, 79.2453, -100.755
1542755017079, 79.2453, -100.755
1542755017127, 79.2453, -100.755
1542755017159, 79.2453, -100.755
1542755017191, 79.2453, -100.755
1542755017223, 79.2453, -100.755
1542755017255, 79.2453, -100.755
1542755017287, 79.2453, -100.755
1542755017319, 79.2453, -100.755
1542755017351, 79.2453, -100.755
1542755017383, 79.2453, -100.755
1542755017415, 79.2453, -100.755
1542755017447, 79.2453, -100.755
1542755017479, 79.2453, -100.755
1542755017511, 79.2453, -100.755
1542755017543, 79.2453, -100.755
1542755017575, 79.2453, -100.755
1542755017607, 79.2453, -100.755
1542755017639, 79.2453, -100.755
1542755017671, 79.2453, -100.755
1542755017847, 79.2453, -100.755
1542755017879, 79.2453, -100.189
1542755017911, 79.2453, -100.189
1542755017943, 79.2453, -100.189
1542755017975, 79.2453, -100.189
1542755018007, 79.2453, -100.189
1542755018039, 79.2453, -100.189
1542755018071, 79.2453, -100.189
1542755018103, 79.2453, -100.189
1542755018135, 79.2453, -100.189
1542755018167, 79.2453, -100.189
1542755018199, 79.2453, -100.189
1542755018231, 79.2453, -100.189
1542755018263, 79.2453, -100.189
1542755018295, 79.2453, -100.189
1542755018327, 79.2453, -100.189
1542755018359, 79.2453, -100.189
1542755018391, 79.2453, -100.189
1542755018439, 79.2453, -100.189
1542755018471, 79.2453, -100.189
1542755018503, 79.2453, -100.189
1542755018535, 79.2453, -100.189
1542755018567, 79.2453, -100.189
1542755018599, 79.2453, -100.189
1542755018631, 79.2453, -100.189
1542755018663, 79.2453, -100.189
1542755018695, 79.2453, -100.189
1542755018727, 79.2453, -100.189
1542755018759, 79.2453, -100.189
1542755018791, 79.2453, -100.189
1542755018823, 79.2453, -100.189
1542755018855, 79.2453, -100.189
1542755018887, 79.2453, -100.189
1542755018919, 79.2453, -100.189
1542755018951, 79.2453, -100.189
1542755018983, 79.2453, -100.189
1542755019159, 79.2453, -100.189
1542755019191, 79.0566, -99.6226
1542755019223, 79.0566, -99.6226
1542755019255, 79.0566, -99.6226
1542755019287, 79.0566, -99.6226
1542755019319, 79.0566, -99.6226
1542755019351, 79.0566, -99.6226
1542755019383, 79.0566, -99.6226
1542755019414, 79.0566, -99.6226
1542755019446, 79.0566, -99.6226
1542755019478, 79.0566, -99.6226
1542755019510, 79.0566, -99.6226
1542755019542, 79.0566, -99.6226
1542755019574, 79.0566, -99.6226
1542755019606, 79.0566, -99.6226
1542755019638, 79.0566, -99.6226
1542755019670, 79.0566, -99.6226
1542755019702, 79.0566, -99.6226
1542755019750, 79.0566, -99.6226
1542755019782, 79.0566, -99.6226
1542755019814, 79.0566, -99.6226
1542755019846, 79.0566, -99.6226
1542755019878, 79.0566, -99.6226
1542755019910, 79.0566, -99.6226
1542755019942, 79.0566, -99.6226
1542755019974, 79.0566, -99.6226
1542755020006, 79.0566, -99.6226
1542755020038, 79.0566, -99.6226
1542755020070, 79.0566, -99.6226
1542755020102, 79.0566, -99.6226
1542755020134, 79.0566, -99.6226
